Applicant_ID,Sector_Preferences,Skills,Location_Preference,CGPA_or_Percentage_Normalized,Past_Participation_Encoded,Willingness_to_Relocate_Encoded,Preferred_Industry_Type_Corporate,Preferred_Industry_Type_MSME,Preferred_Industry_Type_PSU,Preferred_Industry_Type_Startup,Internship_Mode_Hybrid,Internship_Mode_In-person,Internship_Mode_Remote,Education_Level_Encoded
1957,Banking; Education; E-commerce,accounting; audit; classroom management; customer support; lesson planning; order management; problem solving; time management,Bengaluru,0.2632,0,1,1,0,0,0,0,1,0,1
1958,Logistics; Manufacturing; Railway; Automotive,adobe xd; assembly; cnc; inventory; time management,Noida,0.3780,0,1,0,0,1,0,1,0,0,3
1959,Manufacturing; Logistics; Education,cam; classroom management; communication; data analysis; lab techniques; procurement; teamwork; writing,Kolkata,0.7420,0,1,0,0,1,0,0,1,0,1
1960,Telecom; Finance,communication; gst; ms excel; problem solving; reporting; teamwork; writing,Chandigarh,0.6842,1,0,0,0,1,0,0,0,1,2
1961,Telecom; E-commerce,cataloging; customer support; order management; problem solving; soil testing; supply chain; teamwork,Bhopal,0.4720,0,1,1,0,0,0,0,0,1,2
1962,E-commerce; Railway; Electrical; Automotive,embedded; maintenance; power systems; vehicle diagnostics; writing,Patna,0.8947,0,0,0,0,1,0,1,0,0,0
1963,Telecom; Railway; Manufacturing,fiber splicing; maintenance; networking; operations; rf planning; time management,New Delhi,0.1140,0,1,1,0,0,0,1,0,0,3
1964,Finance; Energy; Healthcare,communication; documentation; first aid; lab techniques; operations; patient care; power systems; tally,Surat,0.2680,1,1,0,0,0,1,1,0,0,3
1965,Automotive; Manufacturing; Railway,assessment; lesson planning; quality checks; time management; writing,Faridabad,0.5440,1,1,0,0,1,0,0,1,0,1
1966,Software; Manufacturing; IT; Healthcare,biostatistics; javascript; quality control; six sigma,Warangal,0.1460,0,1,0,0,0,1,0,1,0,4
1967,Healthcare; IT; Finance,biostatistics; git; html; java; javascript; teaching,Ludhiana,0.2480,0,0,0,0,0,1,0,1,0,1
1968,Software; Railway; IT,html; javascript; maintenance; problem solving; safety; signal systems; sql; time management,Thiruvananthapuram,0.5368,0,0,0,0,0,1,0,1,0,1
1969,Automotive; Education,assessment; communication; content creation; lesson planning; quality checks; teamwork; vehicle diagnostics; writing,Nagpur,0.6632,1,1,0,0,0,1,0,0,1,3
1970,Automotive; Software,api design; communication; ms excel; problem solving; reporting; supply chain; teamwork,Siliguri,0.4860,0,0,0,1,0,0,1,0,0,1
1971,Electrical; E-commerce,cataloging; customer support; drafting; embedded; pcb design; problem solving; soldering,Noida,0.5700,0,1,0,0,1,0,0,0,1,0
1972,Finance; Healthcare,audit; excel; first aid; gmp; lab techniques; pharmacology,Gurugram,0.6211,0,1,0,0,1,0,1,0,0,3
1973,Electrical; Healthcare,biostatistics; circuit analysis; communication; patient care; soldering; teamwork; time management,Coimbatore,0.5080,0,1,1,0,0,0,0,0,1,0
1974,Healthcare; Software; Automotive,biostatistics; cad; first aid; record keeping; teamwork; writing,Chandigarh,0.6080,0,0,1,0,0,0,0,1,0,1
1975,Healthcare; Telecom; Electrical; Banking,excel; fiber splicing; financial modeling; market research; rf planning; soldering; troubleshooting,Lucknow,0.5940,0,0,0,0,1,0,1,0,0,2
1976,Energy; Automotive,cad; communication; presentation; time management,Mysuru,1.0000,1,0,0,1,0,0,0,0,1,0
1977,Healthcare; E-commerce; Telecom; Electrical,cataloging; circuit analysis; first aid; marketplace ops; power systems; time management,Hyderabad,0.5579,0,0,1,0,0,0,0,0,1,3
1978,Manufacturing; Telecom; Railway,cam; cnc; maintenance; networking; operations; quality control; statistics; teamwork,Vadodara,0.9579,1,0,1,0,0,0,0,1,0,1
1979,Railway; Logistics,maintenance; operations; statistics; time management,Cuttack,0.9579,1,0,0,1,0,0,1,0,0,3
1980,IT; Logistics; Telecom; Energy,css; fiber splicing; javascript; power systems; problem solving; time management,Surat,0.2740,0,1,0,0,1,0,0,0,1,2
1981,E-commerce; Healthcare,accounting; biostatistics; first aid; market research; patient care; record keeping; time management,Coimbatore,0.4316,1,1,0,0,1,0,1,0,0,1
1982,Banking; Logistics; Energy,accounting; audit; financial modeling; ms excel; power systems,Gwalior,0.9940,1,1,1,0,0,0,1,0,0,1
1983,Energy; Healthcare; Finance,accounting; audit; data analysis; excel; first aid; gst; operations,Pune,0.3440,1,0,0,0,1,0,0,1,0,1
1984,Banking; Logistics; Telecom,lab techniques; networking; presentation; problem solving; troubleshooting; writing,Thiruvananthapuram,0.4900,0,0,0,0,0,1,0,1,0,1
1985,Electrical; Railway,circuit analysis; documentation; pcb design; power systems; presentation; project management; soldering; writing,New Delhi,0.3020,1,1,1,0,0,0,0,0,1,4
1986,Software; Banking,api design; customer service; excel; field work; oop; writing,Kolkata,0.2842,0,0,0,1,0,0,1,0,0,0
1987,Software; IT; Education,assessment; classroom management; communication; content writing; react,Faridabad,0.4316,0,1,0,1,0,0,0,0,1,3
1988,Electrical; Manufacturing; Finance; Software,communication; data structures; docker; ms excel; quality control; time management,Nagpur,0.6200,1,1,1,0,0,0,0,0,1,1
1989,Electrical; Healthcare; Finance; Energy,biostatistics; first aid; gst; lab techniques; presentation; soldering; tally; time management,Gaya,0.4947,0,1,0,1,0,0,0,1,0,1
1990,Banking; Education,communication; content creation; excel; financial modeling; lesson planning; presentation; teaching,Ludhiana,0.1100,0,0,0,0,1,0,0,1,0,1
1991,Manufacturing; Automotive; Logistics,cam; presentation; six sigma; supply chain; teamwork,New Delhi,0.1579,1,1,0,0,1,0,1,0,0,0
1992,Software; Healthcare; Electrical,biostatistics; power systems; problem solving; record keeping; soldering; writing,Chennai,0.7800,0,0,0,0,0,1,0,0,1,4
1993,Energy; Railway; Education,classroom management; content creation; lesson planning; power systems; presentation; safety; teaching,Noida,0.8440,0,1,1,0,0,0,0,0,1,3
1994,Manufacturing; E-commerce; Energy,cad; cam; presentation; six sigma,Kolkata,0.1158,0,1,0,0,0,1,0,0,1,1
1995,Energy; Manufacturing; Telecom,cam; operations; rf planning; teamwork,Vadodara,0.2000,0,0,0,0,1,0,1,0,0,3
1996,Education; Software; Automotive; Healthcare,accounting; data structures; first aid; market research; oop; record keeping; teamwork,Jaipur,0.7100,0,1,1,0,0,0,0,1,0,1
1997,Automotive; Healthcare; Logistics; Railway,biostatistics; cad; quality checks; record keeping; safety; supply chain; teamwork; writing,Coimbatore,0.1158,1,0,0,1,0,0,0,0,1,1
1998,Electrical; Education,circuit analysis; classroom management; drafting; legal research; lesson planning; problem solving,Thiruvananthapuram,0.3000,0,0,0,1,0,0,0,1,0,0
1999,Manufacturing; Banking; Logistics; Telecom,financial modeling; procurement; routing; teaching,New Delhi,0.2740,0,0,1,0,0,0,0,0,1,3
2000,Automotive; Energy,accounting; operations; presentation; quality checks; supply chain; writing,Vadodara,0.8520,0,1,0,0,0,1,0,0,1,2
